SampleID	k__Bacteria|Other	k__Bacteria|p__Actinobacteria	k__Bacteria|p__Bacteroidetes	k__Bacteria|p__Cyanobacteria	k__Bacteria|p__Firmicutes	k__Bacteria|p__Fusobacteria	k__Bacteria|p__Gemmatimonadetes	k__Bacteria|p__Lentisphaerae	k__Bacteria|p__Proteobacteria	k__Bacteria|p__Spirochaetes	k__Bacteria|p__Synergistetes	k__Bacteria|p__TM7	k__Bacteria|p__Tenericutes	k__Bacteria|p__Verrucomicrobia	k__Bacteria|p__WPS-2	k__Bacteria|p__[Thermi]
J160S4KP.03	0.0	0.000639636118119	7.10706797911e-05	0.0	0.169734551011	0.0	0.0	0.0	0.829554742191	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160SMG3.03	0.0	0.00354306658522	5.23605899293e-05	0.0	0.789231172005	0.0	0.0	0.0	0.20717340082	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SNKH.03	0.0	0.0256098938333	0.0	0.0	0.678859837362	0.0	0.0	0.0	0.295530268805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160SQRL.03	0.0	0.213320990292	0.0	0.0	0.468703268532	0.0	0.0	0.0	0.317975741176	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160RVT0.03	0.0	0.00108588938803	0.000104126379675	0.0	0.998319102728	0.0	0.0	0.0	0.00049088150418	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160QXJD.03	0.0	0.00121623676076	0.823594993159	0.0	0.17427659251	0.0	0.0	0.0	0.000912177570567	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160QVXH.03	0.0	0.000235136650569	0.986126937616	0.0	0.00184491833523	0.0	0.0	0.0	0.00101289634091	0.0	0.0	0.0	0.0	0.0	0.0	0.0107801110568
D160SKPB.03	0.0	5.66612366315e-05	0.000538281747999	0.0	0.999235073305	0.0	0.0	0.0	0.000169983709894	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RCLY.03	0.0	0.00416411512554	0.0	0.0	0.986282914881	0.0	0.0	0.0	0.00955296999388	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QMKM.03	0.0	1.29087224237e-05	0.000529257619373	0.0	0.999457833658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RMKX.03	2.31824925816e-05	0.00229506676558	0.0	0.0	0.79606361276	0.0	0.0	0.0	0.201618137982	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160P1NJ.03	0.0	0.105923254378	0.0	0.0	0.845274068298	0.0	0.0	0.0	0.0487701855282	0.0	0.0	0.0	0.0	0.0	0.0	3.24917958216e-05
J160P7JC.03	0.000186297797029	0.0680918448139	0.0	0.0	0.831842950957	0.0	0.0	0.0	0.0998789064319	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P4QT.03	0.000186289120715	0.00120052988905	0.0	0.0	0.526701440636	0.0	0.0	0.0	0.471849643981	0.0	0.0	0.0	0.0	0.0	0.0	6.20963735718e-05
H160P2WX.03	5.48952872396e-05	0.00268986907474	0.0	0.0	0.721625998408	0.0	0.0	0.0	0.27562923723	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160P1L3.03	6.50985157538e-05	0.0361730752539	2.16995052513e-05	0.0	0.840226542835	0.0	0.0	0.0	0.12351358389	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PFNM.03	4.75002968769e-05	0.340980881131	0.000973756085976	0.0	0.582234888968	0.0	0.0	0.0	0.0757629735186	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PP43.03	0.0	0.0624558927311	0.00134086097389	0.000188191013879	0.802023053399	0.0	0.0	0.0	0.133944954128	0.0	0.0	0.0	0.0	0.0	0.0	4.70477534698e-05
J160PSM7.03	0.0	0.0420608079109	0.111246545005	0.0	0.814657762365	0.000274682827173	0.0	0.0	0.0317430342152	0.0	0.0	0.0	0.0	0.0	0.0	1.71676766983e-05
G160RLK2.03	0.0	0.131320949432	0.0833333333333	0.0	0.761429308566	0.0	0.0	0.0	0.0239164086687	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160P1GG.03	2.37428177976e-05	0.0245263307849	0.0	0.0	0.738544090413	0.0	0.0	0.0	0.236905835985	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RJF0.03	5.18658748476e-05	0.0869012733072	0.00230803143072	0.0	0.887373252768	0.0	0.0	0.0	0.0233655766189	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PQ1Z.03	0.000381732370905	0.206656024431	0.0	0.0	0.496946141033	0.0	0.0	0.0	0.296016102165	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RJD1.03	0.000378583017847	0.0888588426176	2.7041644132e-05	0.0	0.895835586804	0.0	0.0	0.0	0.0148999459167	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160PL6B.03	0.0	0.0318782041324	0.0607115115737	0.0	0.852850706851	0.0	0.0	0.0	0.0545285070685	0.0	0.0	0.0	0.0	0.0	0.0	3.1070374398e-05
A160PQ12.03	5.89587878073e-05	0.154855256176	0.000412711514651	0.0	0.674842285243	0.0	0.0	0.0	0.169830788279	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160RJQC.03	2.46901387586e-05	0.00545652066565	0.194657053973	0.0	0.213149967903	0.0118759567429	0.0	0.0	0.574835810577	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PRBH.03	5.29604914734e-05	0.143761254104	0.112355682661	0.0	0.696907107298	0.0	0.0	0.0	0.0469229954454	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PTG2.03	0.000158403294789	0.118723269444	0.149136702043	0.0	0.700696974497	0.0	0.0	0.0	0.0312846507207	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P86X.03	9.01225666907e-05	0.217691059841	0.0	0.0	0.52654109589	0.0	0.0	0.0	0.255677721702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RK5F.03	0.000275428980637	0.426914919988	0.0181232269259	0.0	0.432698928581	0.0	0.0	0.0	0.121987495524	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PFPF.03	0.000155840917591	0.074273781324	0.00349083655405	0.0	0.731143248971	0.0	0.0	0.0	0.190936292233	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160PX8S.03	0.0	0.345056484273	0.058402606498	3.04497426997e-05	0.583295271155	0.0	0.0	0.0	0.0132151883317	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PK2M.03	0.0	0.224147526055	0.0809470808459	0.0	0.616361428716	0.0	0.0	0.0	0.0784933724578	0.0	0.0	0.0	0.0	0.0	0.0	5.05919255287e-05
H160PY69.03	0.0	0.237689166466	0.152077828489	0.0	0.571174633678	0.0	0.0	0.0	0.0386740331492	0.0	0.0	0.0	0.0	0.0	0.0	0.000384338217632
E160RK7C.03	0.0	0.121710999281	0.138281811646	0.0	0.563227893602	0.0	0.0	0.0	0.169266714594	0.0	0.0	0.000179726815241	0.0	0.00733285406183	0.0	0.0
J160RKNM.03	4.44464198409e-05	0.448108804836	0.118938619494	0.0	0.398506600293	0.0	0.0	0.0	0.0344015289568	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RJ9X.03	0.0	0.132038834951	0.0850180849039	0.0	0.71966495336	0.000533028745479	0.0	0.0	0.0627450980392	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RJ31.03	9.46700747894e-05	0.000416548329073	0.0	0.0	0.417457161791	0.0	0.0	0.0	0.582031619805	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160P065.03	0.000108369198378	0.0	0.0	0.0	0.515914790847	0.0	0.0	0.0	0.483945877326	0.0	0.0	0.0	0.0	0.0	0.0	3.09626281079e-05
D160PB6Z.03	4.00288207509e-05	0.349971979825	0.0	0.0	0.499359538868	0.0	0.0	0.0	0.150628452486	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160P8T1.03	7.48633743418e-05	0.00793551768023	0.617697701694	0.0	0.373168966636	0.0	0.0	0.0	0.00112295061513	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PFR1.03	0.0	0.230490566038	0.0	0.0	0.510993710692	0.0	0.0	0.0	0.25851572327	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160PQ05.03	0.000326205146792	0.447915911562	0.158716926423	0.0	0.327981152592	0.0	0.0	0.0	0.0650598042769	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160PLLZ.03	0.0	0.40874384933	0.0	0.0	0.5787285787	0.0	0.0	0.0	0.0125275719699	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160P05C.03	0.000416653312394	0.101182654402	3.20502547995e-05	0.0	0.731034261722	0.0	0.0	0.0	0.167270279799	0.0	0.0	0.0	0.0	0.0	0.0	6.41005095991e-05
C160PJ06.03	0.000154795338449	0.018663895093	0.260011941355	0.0	0.719997346366	0.0	0.0	0.0	0.00114990822848	0.0	0.0	0.0	0.0	0.0	0.0	2.21136197784e-05
H160PF3K.03	0.000174764068508	0.00185686822789	0.0	0.0	0.379281719678	0.0	0.0	0.0	0.618686648025	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160P6J9.03	0.00103114044133	0.00707620127861	0.0	0.0	0.118813157352	0.0	0.0	0.0	0.873079500928	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160RH9K.03	2.69382037606e-05	0.00770432627552	0.109422983675	0.0	0.76418296428	2.69382037606e-05	0.0	0.0	0.0351274177038	0.0	0.0	0.0	0.0	0.0835084316578	0.0	0.0
D160P5C1.03	3.25579123867e-05	0.000455810773413	0.0221556593791	0.0	0.133747904084	0.0	0.0	0.0	0.843608067851	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PXM7.03	0.00584050452018	0.010655814098	0.0	0.0	0.675789866103	3.10665134052e-05	0.0	0.0	0.307682748765	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PC2Z.03	3.41716785128e-05	0.0588436303991	0.326202843084	0.0	0.480658829962	0.0	0.0	0.0	0.134260524877	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160P4YN.03	2.30351055008e-05	0.072491477011	0.000668018059523	0.0	0.338201418962	6.91053165023e-05	0.0	0.0	0.588247489174	0.0	0.0	0.0	0.0	0.0	0.0	0.00029945637151
C160RFPK.03	0.0	0.00280392549569	0.0	0.0	0.5951532145	0.0	0.0	0.0	0.402042860004	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160PMH8.03	9.62389806367e-05	0.102244293028	0.449917234477	0.0	0.407129383686	0.0	0.0	0.0	0.0406128498287	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160P8C7.03	8.08821547006e-05	0.0569679976275	0.388665714055	0.0	0.541290339975	0.0	0.0	0.0	0.0129950661886	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NSYM.03	0.000374011540928	0.00721307971789	0.0	0.0	0.649898482582	0.0	0.0	0.0	0.342514426159	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160PSPN.03	0.0	0.16754661605	0.285454516453	0.0	0.540363357951	0.0	0.0	0.0	0.00465761727785	0.0	0.0	0.0	0.0	0.00197789226867	0.0	0.0
E160PLNT.03	1.77619893428e-05	0.582948490231	0.194849023091	0.0	0.100763765542	0.0	0.0	0.0	0.121403197158	0.0	0.0	0.0	0.0	0.0	0.0	1.77619893428e-05
G160PQS2.03	4.98020369033e-05	0.0810777160786	0.154759829677	0.0	0.760402400458	0.000498020369033	0.0	0.0	0.00321223138026	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160NXSZ.03	0.000404669890537	0.248669647735	0.0	0.0	0.438277724946	0.0	0.0	0.0	0.312647957429	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NVW8.03	0.000178300793439	0.0126415262548	0.0	0.0	0.318266916288	0.0	0.0	0.0	0.668895426585	0.0	0.0	0.0	0.0	0.0	0.0	1.78300793439e-05
H160PMRG.03	0.0	0.569026830114	0.0	0.0	0.305785243437	0.0	0.0	0.0	0.125187926448	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160PSBP.03	0.0	0.183541983133	0.0835472212037	0.0	0.674611073281	5.2380702949e-05	0.0	0.0	0.0582473416793	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PHZD.03	0.0	0.467763930452	0.0	0.0	0.511742869048	0.0	0.0	0.0	0.0204932005	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160PLPM.03	0.0	0.153047390152	0.16725211068	0.0	0.667313736365	0.0	0.0	0.0	0.00468355210452	0.0	0.0	0.0	0.0	0.00770321069822	0.0	0.0
B160P04K.03	0.00049549921546	0.19167561318	8.25832025766e-05	0.0	0.400858865307	0.0	0.0	0.0	0.406887439095	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PPNJ.03	0.00408098786235	0.000421263263211	0.0	0.0	0.556594086517	0.0	0.0	0.0	0.438903662357	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160PMG8.03	0.0	0.238120881906	0.224689559047	0.0	0.394228332489	0.0	0.0	0.0	0.142961226559	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160P3K3.03	3.6461086905e-05	0.000765682825005	0.00209651249704	0.0	0.362532587096	0.0	0.0	0.0	0.634568756495	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160QYJK.03	0.0	0.000192690603122	0.175391268975	0.0	0.108356349155	0.0	0.0	0.0	0.716059691267	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160PT6Q.03	0.0	0.238080057383	0.158620414832	0.0	0.547610034071	0.0	0.0	0.0	0.0556695690291	0.0	0.0	0.0	0.0	0.0	0.0	1.99246846919e-05
B160NXVF.03	0.000348815861942	0.405525977602	0.0	0.0	0.578997613365	0.0	0.0	0.0	0.0151275931706	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RMF3.03	2.19158868264e-05	0.0440728484078	0.0	0.0	0.479519603761	0.0	0.0	0.0	0.476385631945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RJVJ.03	0.0	0.0051157904353	0.0	0.0	0.349198373909	0.0	0.0	0.0	0.645685835655	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160PPD4.03	8.27335153471e-05	0.111731612476	0.246173574915	0.0	0.639281873087	0.0	0.0	0.0	0.00273020600645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NSSY.03	2.655196219e-05	0.00193829323987	0.0	0.0	0.196989007488	0.0	0.0	0.0	0.801019595348	0.0	0.0	0.0	0.0	0.0	0.0	2.655196219e-05
K160NR81.03	0.000108213396819	0.0297767196912	0.0	0.0	0.735959311763	0.0	0.0	0.0	0.234155755149	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160PFQ7.03	0.000533404453927	0.0345379383918	0.279570609415	0.0	0.676123483131	0.0	0.0	0.0	0.00923456460861	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160NVXQ.03	0.000159178638227	0.072983405627	0.0	0.0	0.920231604919	0.0	0.0	0.0	0.00654622149708	0.0	0.0	7.95893191134e-05	0.0	0.0	0.0	0.0
H160NXKF.03	0.000154217858428	0.00323857502699	0.0	0.00142223136106	0.780650799363	0.0	0.0	0.0	0.214534176391	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160NXC3.03	0.000217196535715	0.00119458094643	0.0	0.0	0.991203540304	0.0	0.0	0.0	0.00695028914289	0.0	0.0	0.0	0.0	0.0	0.0	0.000434393071431
C160NYNS.03	0.0	1.93550884528e-05	0.0	0.0	0.71666086014	0.0	0.0	0.0	0.283300429683	0.0	0.0	0.0	0.0	0.0	0.0	1.93550884528e-05
A160P5PX.03	0.0	0.0014218131996	2.58511490836e-05	0.0	0.670733914122	0.0	0.0	0.0	0.327818421529	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160NSZY.03	0.0	0.000101947191355	0.0	0.0	0.998368844938	0.0	0.0	0.0	0.00152920787032	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160RFT5.03	0.00817574115951	0.00221167466017	2.48502770806e-05	0.0	0.989388931687	0.0	0.0	0.0	0.000198802216645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160NQB7.03	0.00195405334037	0.0793768154212	1.76040841475e-05	0.0	0.857600563331	0.0	0.0	0.0	0.0610509638236	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160P6T8.03	0.197468417512	0.00259138364937	2.49171504747e-05	0.0	0.799691027334	0.0	0.0	0.0	0.000224254354272	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160T6TB.03	0.0010374468926	0.0184270329019	0.213664657643	0.0	0.688963541152	0.0453512498765	0.0	0.0	0.0325560715344	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RNGX.03	0.0	0.000135365622546	0.000189511871565	0.0	0.540921027696	0.0	0.0	0.0	0.45875409481	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160S29S.03	0.0	0.101295479603	0.15894891584	0.0	0.633590591694	0.0	0.0	0.0	0.106165012863	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RNPX.03	0.0	0.00840105926399	6.08772410434e-05	0.0	0.94338416583	9.13158615652e-05	0.0	0.0	0.0480625818038	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RFVN.03	0.000222494159528	0.0296288055772	0.130678236363	0.0	0.27815478177	0.0	0.0	0.0	0.56131568213	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160RQJC.03	0.0	0.0220772892537	0.0950185539188	0.0	0.603845721354	0.0	0.0	0.0	0.279058435474	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RXZM.03	0.000204582651391	0.00143207855974	8.18330605565e-05	0.0	0.792798690671	0.0	0.0	0.0	0.205482815057	0.0	0.0	0.0	0.0	0.0	0.0	0.0
C160S9XQ.03	0.0	0.00954486437169	7.01828262624e-05	0.0	0.829455732182	0.0	0.0	0.0	0.16092922062	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160Q5WK.03	0.0	0.100433398196	0.375862373961	0.0	0.522642844507	0.0	0.0	0.0	0.000442243056784	0.0	0.0	0.0	0.0	0.000619140279498	0.0	0.0
H160Q4V2.03	5.08672872476e-05	0.0584465130475	0.127575156417	0.0	0.759652067755	0.0	0.0	0.0	0.0542753954932	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SPXS.03	0.0	0.21912481516	0.0605728681746	0.0	0.693959143436	0.0	0.0	0.0	0.0239881702174	0.0	0.0	0.0	0.0	0.00235500301221	0.0	0.0
C160SH5P.03	0.0	0.0611580038501	0.0179179623871	0.0	0.743003109729	0.0600473863468	0.0	0.0	0.117836517104	0.0	0.0	3.70205834444e-05	0.0	0.0	0.0	0.0
D160S16L.03	0.000968616815188	0.164277411856	0.270864006199	0.0	0.500619914762	0.0	0.0	0.0	0.0632700503681	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160RV1B.03	0.0	0.218127837932	0.155664221679	0.0	0.56793573175	0.00593782745372	0.0	0.0	0.0523343811852	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SGCW.03	0.0	0.275691699605	0.121917937135	0.0	0.583192170149	0.0	0.0	0.0	0.0142574816488	0.0	0.0	0.0	0.0	0.00494071146245	0.0	0.0
J160SL6N.04	0.0	0.144365564342	0.00550413371675	0.0	0.759008806614	0.0	0.0	0.0	0.0760693745507	0.0	0.0	0.0	0.0	0.0150521207764	0.0	0.0
B160SCW7.03	0.000856813313561	0.00899653979239	0.298072170044	0.0	0.654209919262	6.59087164277e-05	0.0	0.0	0.0377986488713	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RXMX.03	0.0	0.172038996059	0.00124455507156	0.0	0.76718523128	0.0	0.0	0.0	0.0595312175897	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160RW0B.03	0.000673627484001	0.110081958011	0.254013697092	0.0	0.60609632873	0.0	0.0	0.0	0.0291343886831	0.0	0.0	0.0	0.0	0.0	0.0	0.0
G160S443.03	0.000759030227263	0.0129928115373	0.212751707818	0.0	0.772469527169	0.0	0.0	0.0	0.00102692324865	0.0	0.0	0.0	0.0	0.0	0.0	0.0
A160SDSF.03	0.000230574129583	0.0756283145031	0.199100760895	0.0	0.660210591038	0.0	0.0	0.0	0.0648297594343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160T0T8.03	0.0	0.0240172015092	0.1136354416	0.0	0.800397582052	0.0224349872206	0.0	0.0	0.039474218021	0.0	0.0	0.0	0.0	4.05695971439e-05	0.0	0.0
E160RHK6.03	0.0	0.0569927445584	0.0	0.0	0.914135601701	0.0	0.0	0.0	0.0288716537403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160RXKG.03	8.55724798905e-05	0.0311483826801	0.196046551429	0.0	0.772206058532	0.0	0.0	0.0	0.000513434879343	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160Q5GJ.03	7.98307587914e-05	0.230351654492	0.314333612741	0.0	0.362351814154	0.0	0.0	0.0	0.0928830878538	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SBVR.03	0.000147928994083	0.111143984221	0.147928994083	0.0	0.58150887574	0.00310650887574	0.0	0.0	0.0796351084813	0.0	0.0	0.0	0.0	0.0765285996055	0.0	0.0
K160RQHG.03	0.0	0.341661578923	0.190860846288	0.0	0.457286432161	0.0	0.0	0.0	0.010191142629	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160RN29.03	5.58440833194e-05	0.0595297928185	0.172669905623	0.0	0.735913329983	0.0	0.0	0.0	0.0317752834087	0.0	0.0	5.58440833194e-05	0.0	0.0	0.0	0.0
J160RNK7.03	4.39831104856e-05	0.0719563687544	0.201178747361	0.0	0.720267417312	0.0	0.0	0.0	0.00646551724138	0.0	0.0	8.79662209711e-05	0.0	0.0	0.0	0.0
J160RRHH.03	0.0	0.0385726900538	0.232519868347	0.0	0.61772497391	4.01380749779e-05	0.0	0.0	0.104318856868	0.0	0.0	0.0	0.0	0.00682347274625	0.0	0.0
J160S1ZM.03	0.0	0.45025870806	0.0014935723049	0.0	0.352643089561	0.0	0.0	0.0	0.0799594601803	0.0	0.0	0.0	0.0	0.115645169894	0.0	0.0
G160RGSN.03	4.3380183932e-05	0.30869338886	0.172045809474	4.3380183932e-05	0.494750997744	0.0	0.0	0.0	0.0244230435537	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160STSG.03	0.0	0.114944961897	0.048899237934	0.0	0.78734123624	0.0	0.0	0.0	0.0488145639289	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160RFXG.03	0.00016919328641	0.0132647536546	0.0	0.0	0.318658635625	0.0	0.0	0.0	0.667907417434	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160Q5VN.03	0.0	0.577441163015	0.0	0.0	0.397549941544	0.0	0.0	0.0	0.0246022467341	0.0	0.0	0.0	0.0	0.000406648706349	0.0	0.0
C160RTZJ.03	0.000290191526407	0.00244590000829	0.0	0.0	0.7583948263	0.0	0.0	0.0	0.238869082166	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160PBCB.03	0.0	0.13429410375	0.000337507172027	0.0	0.643862432077	0.0	0.0	0.0	0.221505957002	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160P8JV.03	0.000526691998044	0.00872803882472	3.76208570031e-05	0.0	0.373951318611	0.0	0.0	0.0	0.616756329709	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160SLT1.03	0.0	0.11535556275	0.164310636308	0.0	0.569332038416	0.000863278299342	0.0	0.0	0.150138484227	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D160STXT.03	0.000184238404495	0.0214177145226	0.0193910920731	0.0	0.856892819308	0.000736953617982	0.0	0.0	0.101054764866	0.0	0.0	4.60596011239e-05	0.0	0.000276357606743	0.0	0.0
D160RQXV.03	4.53144825086e-05	0.193945985137	0.140474895777	0.0	0.637982599239	0.000271886895052	0.0	0.0	0.0272793184702	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SSZK.03	0.000266084827843	0.0232558139535	0.161939226225	0.0	0.696024692672	0.0785482411793	0.0	0.0	0.039965941142	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160SB6X.03	6.78104021157e-05	0.0330236658303	0.247914830135	0.0	0.693768224046	0.000135620804231	0.0	0.0	0.0250898487828	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160SG0V.03	0.00082281952825	0.370433351618	0.149204607789	0.0	0.475589687329	0.0	0.0	0.0	0.0039495337356	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160S2S8.03	0.0	0.000382775119617	4.78468899522e-05	0.0	0.493349282297	0.0	0.0	0.0	0.506220095694	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160Q2XW.03	0.0	0.12617789014	0.00109170305677	0.0	0.818145253965	0.0	0.0	0.0	0.0544127786716	0.0	0.0	0.0	0.0	0.000172374166858	0.0	0.0
C160S2RC.03	0.0	0.0236092373621	0.315133719546	0.0	0.532814855964	0.0	0.0	0.0	0.128442187128	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S21F.03	0.0	0.189048319843	0.255396124601	0.0	0.493316163846	0.00214618592102	0.0	0.0	0.0600932057886	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SDW9.03	6.92472820442e-05	0.0157537566651	0.0575444913787	0.0	0.897410151652	0.0	0.0	0.0	0.0103870923066	0.0	0.0	0.0	0.0	0.018835260716	0.0	0.0
A160RTMW.03	0.0	0.196147640177	0.0670129084308	0.0	0.631101250504	0.0	0.0	0.0	0.105738200887	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160STD1.03	0.000536930769489	0.366958622773	0.0991308433169	0.0	0.524916943522	0.0	0.0	0.0	0.00845665961945	0.0	0.0	0.0	0.0	0.0	0.0	0.0
F160SM4D.03	0.000873627834542	0.307365062483	0.206669958598	0.0	0.472746609944	0.0	0.0	0.0	0.0123447411403	0.0	0.0	0.0	0.0	0.0	0.0	0.0
K160SPYP.03	0.00225710820644	0.0242554911737	0.468771055114	0.0	0.49892197817	0.0	0.0	0.0	0.00576067915375	0.0	0.0	0.0	0.0	3.36881821857e-05	0.0	0.0
B160RHBG.03	0.0	0.0190720952252	0.258284864061	0.0	0.559380495063	0.000135263086704	0.0	0.0	0.162349519816	0.0	0.0	0.0	0.0	0.000777762748546	0.0	0.0
J160Q3GY.03	0.000114064104026	0.694042051633	0.109843732177	0.0	0.150032318163	3.80213680088e-05	0.0	0.0	0.0459298125547	0.0	0.0	0.0	0.0	0.0	0.0	0.0
J160Q5HF.03	0.0	0.503290451323	0.0252621746699	0.0	0.459347004628	0.0	0.0	0.0	0.0121003693797	0.0	0.0	0.0	0.0	0.0	0.0	0.0
B160S2PF.03	0.000233663057871	0.402367785653	0.000272606900849	0.0	0.540306877483	0.0	0.0	0.0	0.0568190669055	0.0	0.0	0.0	0.0	0.0	0.0	0.0
H160RVB5.03	0.0	0.250835826148	8.79816998064e-05	0.0	0.699190568362	0.0	0.0	0.0	0.0497976420904	0.0	0.0	0.0	0.0	8.79816998064e-05	0.0	0.0
D160Q3Q9.03	3.28958189414e-05	0.347577222935	0.269350965492	0.0	0.239810520083	0.0	0.0	0.0	0.143228395671	0.0	0.0	0.0	0.0	0.0	0.0	0.0
E160QDNY.03	0.000753352418261	0.267440108483	0.00798553563357	0.0	0.303450354076	0.0	0.0	0.0	0.291547385867	0.0	0.0	0.0	0.116920295314	0.0	0.0119029682085	0.0
F160QF8T.03	4.03063280935e-05	0.249294639258	0.0476420798065	0.0	0.647722692463	0.0	0.0	0.0	0.0553002821443	0.0	0.0	0.0	0.0	0.0	0.0	0.0
